1_001{1}	
2θ, °	Intensity, counts
27.2800006866455	34.7602386474609
27.2999992370605	26.8316516876221
27.3199996948242	42.3992385864258
27.3400001525879	35.3681983947754
27.3600006103516	49.3326721191406
27.3799991607666	36.7164535522461
27.3999996185303	58.0465278625488
27.4200000762939	54.6340713500977
27.4400005340576	83.5393524169922
27.4599990844727	131.679107666016
27.4799995422363	210.927459716797
27.5	252.064041137695
27.5200004577637	229.993362426758
27.5400009155273	461.862243652344
27.5599994659424	577.806701660156
27.5799999237061	231.780654907227
27.6000003814697	155.647033691406
27.6200008392334	293.030059814453
27.6399993896484	203.50634765625
27.6599998474121	101.926940917969
27.6800003051758	58.4798965454102
27.7000007629395	73.988899230957
27.7199993133545	55.3322067260742
27.7399997711182	41.8273239135742
27.7600002288818	38.0180473327637
27.7800006866455	28.7048759460449
27.7999992370605	61.8496017456055
27.8199996948242	40.551197052002
27.8400001525879	15.968864440918
27.8600006103516	36.0409164428711
27.8799991607666	16.5175838470459
27.8999996185303	6.6836633682251
27.9200000762939	22.3797798156738
27.9400005340576	34.4473571777344
27.9599990844727	29.594518661499
27.9799995422363	49.0808448791504
28	43.8937568664551
28.0200004577637	32.2077102661133
28.0400009155273	30.9793567657471
28.0599994659424	14.7219800949097
28.0799999237061	39.3413772583008
28.1000003814697	28.412525177002
28.1200008392334	18.8865871429443
28.1399993896484	37.8527221679688
28.1599998474121	42.6976585388184
28.1800003051758	22.4988231658936
28.2000007629395	36.4770278930664
28.2199993133545	22.0702972412109
28.2399997711182	31.9190807342529
28.2600002288818	44.6965103149414
28.2800006866455	50.4731178283691
28.2999992370605	16.5973873138428
28.3199996948242	17.690710067749
28.3400001525879	22.3758563995361
28.3600006103516	19.1296272277832
28.3799991607666	20.6118640899658
28.3999996185303	10.2087783813477
28.4200000762939	29.1101264953613
28.4400005340576	22.9955673217773
28.4599990844727	34.6963348388672
28.4799995422363	25.8671703338623
28.5	18.2749538421631
28.5200004577637	42.8345642089844
28.5400009155273	23.5663948059082
28.5599994659424	43.884349822998
28.5799999237061	30.4718761444092
28.6000003814697	44.5875129699707
28.6200008392334	26.3710460662842
28.6399993896484	37.6342658996582
28.6599998474121	35.7929153442383
28.6800003051758	30.4538059234619
28.7000007629395	19.7475185394287
28.7199993133545	30.6583366394043
28.7399997711182	47.9855079650879
28.7600002288818	27.6569690704346
28.7800006866455	22.8694915771484
28.7999992370605	21.6260108947754
28.8199996948242	31.1837635040283
28.8400001525879	22.986400604248
28.8600006103516	25.1686725616455
28.8799991607666	8.26120853424072
28.8999996185303	26.7865104675293
28.9200000762939	41.9093055725098
28.9400005340576	41.437873840332
28.9599990844727	29.950756072998
28.9799995422363	14.6515855789185
29	16.546350479126
29.0200004577637	20.5533905029297
29.0400009155273	27.2480525970459
29.0599994659424	13.7070512771606
29.0799999237061	21.8304996490479
29.1000003814697	2.16696357727051
29.1200008392334	48.4918441772461
29.1399993896484	44.8320426940918
29.1599998474121	39.13232421875
29.1800003051758	30.9124794006348
29.2000007629395	26.0830154418945
29.2199993133545	21.6365585327148
29.2399997711182	14.1001529693604
29.2600002288818	17.6009845733643
29.2800006866455	32.6870613098145
29.2999992370605	28.1669807434082
29.3199996948242	15.5091171264648
29.3400001525879	36.6141815185547
29.3600006103516	12.7063331604004
29.3799991607666	30.5576801300049
29.3999996185303	44.1118927001953
29.4200000762939	11.0702466964722
29.4400005340576	19.4876461029053
29.4599990844727	15.7961721420288
29.4799995422363	23.305025100708
29.5	33.3966293334961
29.5200004577637	23.1097774505615
29.5400009155273	15.8970003128052
29.5599994659424	30.797342300415
29.5799999237061	39.973762512207
29.6000003814697	34.6859550476074
29.6200008392334	22.0616664886475
29.6399993896484	19.4929294586182
29.6599998474121	26.0035285949707
29.6800003051758	29.6034870147705
29.7000007629395	39.7110404968262
29.7199993133545	40.8473472595215
29.7399997711182	41.5126953125
29.7600002288818	34.130500793457
29.7800006866455	33.015983581543
29.7999992370605	20.7297058105469
29.8199996948242	25.8827095031738
29.8400001525879	17.2592697143555
29.8600006103516	16.7111225128174
29.8799991607666	30.1432819366455
29.8999996185303	25.2608757019043
29.9200000762939	30.6635227203369
29.9400005340576	43.3328971862793
29.9599990844727	43.0242691040039
29.9799995422363	33.5011444091797
30	30.9517803192139
30.0200004577637	32.1400756835938
30.0400009155273	15.9841270446777
30.0599994659424	15.5379657745361
30.0799999237061	22.1144752502441
30.1000003814697	23.9434394836426
30.1200008392334	26.190071105957
30.1399993896484	24.9140911102295
30.1599998474121	20.4759769439697
30.1800003051758	33.6817359924316
30.2000007629395	18.2505302429199
30.2199993133545	26.5129089355469
30.2399997711182	15.0963621139526
30.2600002288818	18.9622478485107
30.2800006866455	31.8847713470459
30.2999992370605	30.053882598877
30.3199996948242	39.1345367431641
30.3400001525879	28.9247608184814
30.3600006103516	22.7003860473633
30.3799991607666	23.9210681915283
30.3999996185303	22.4745960235596
30.4200000762939	20.2775421142578
30.4400005340576	18.7036380767822
30.4599990844727	15.5522613525391
30.4799995422363	15.803126335144
30.5	28.4549808502197
30.5200004577637	31.6476020812988
30.5400009155273	19.8311557769775
30.5599994659424	16.5095920562744
30.5799999237061	19.4804878234863
30.6000003814697	21.7669792175293
30.6200008392334	41.705322265625
30.6399993896484	34.9373512268066
30.6599998474121	24.0102100372314
30.6800003051758	15.1109533309937
30.7000007629395	15.1268930435181
30.7199993133545	21.1161651611328
30.7399997711182	38.7683906555176
30.7600002288818	18.4316024780273
30.7800006866455	15.0580549240112
