1_003	
2θ, °	Intensity, counts
28.7800006866455	13.1347360610962
28.7999992370605	-3.99415922164917
28.8199996948242	-5.49322080612183
28.8400001525879	1.43434047698975
28.8600006103516	5.60829639434814
28.8799991607666	10.7765655517578
28.8999996185303	2.52844262123108
28.9200000762939	7.18613052368164
28.9400005340576	0.136879503726959
28.9599990844727	-12.9234762191772
28.9799995422363	11.7921180725098
29	-2.15448999404907
29.0200004577637	31.8155937194824
29.0400009155273	36.7350578308105
29.0599994659424	41.6052093505859
29.0799999237061	35.3587303161621
29.1000003814697	66.6683731079102
29.1200008392334	78.510498046875
29.1399993896484	188.319686889648
29.1599998474121	424.208190917969
29.1800003051758	973.933898925781
29.2000007629395	999.351013183594
29.2199993133545	433.322692871094
29.2399997711182	385.339447021484
29.2600002288818	587.16015625
29.2800006866455	470.468200683594
29.2999992370605	177.593048095703
29.3199996948242	86.2615127563477
29.3400001525879	58.5822219848633
29.3600006103516	39.3145141601563
29.3799991607666	0.955277740955353
29.3999996185303	16.773853302002
29.4200000762939	11.7984676361084
29.4400005340576	18.2024040222168
29.4599990844727	-2.13881754875183
29.4799995422363	10.0768327713013
29.5	0.629560232162476
29.5200004577637	27.2812805175781
29.5400009155273	19.7041435241699
29.5599994659424	-7.95186996459961
29.5799999237061	16.3364791870117
29.6000003814697	2.17356371879578
29.6200008392334	19.6325416564941
29.6399993896484	13.7560377120972
29.6599998474121	5.46112298965454
29.6800003051758	-5.84233522415161
29.7000007629395	0.98827064037323
29.7199993133545	0.0115981856361032
29.7399997711182	4.38240528106689
29.7600002288818	17.4947166442871
29.7800006866455	14.5806818008423
29.7999992370605	7.88808536529541
29.8199996948242	16.3250732421875
29.8400001525879	-0.292747288942337
29.8600006103516	-2.04195141792297
29.8799991607666	2.30223536491394
29.8999996185303	18.9572296142578
29.9200000762939	5.66980457305908
29.9400005340576	5.78061389923096
29.9599990844727	5.84459495544434
29.9799995422363	13.9048471450806
30	18.3895778656006
30.0200004577637	3.77775287628174
30.0400009155273	2.61071109771729
30.0599994659424	5.68823575973511
30.0799999237061	1.08418130874634
30.1000003814697	6.8546667098999
30.1200008392334	7.57810354232788
30.1399993896484	7.42098665237427
30.1599998474121	5.05864000320435
30.1800003051758	2.91682720184326
30.2000007629395	-5.81991672515869
30.2199993133545	-1.73321545124054
30.2399997711182	3.98119831085205
30.2600002288818	5.97407293319702
30.2800006866455	5.64033794403076
30.2999992370605	6.14414024353027
30.3199996948242	-15.6547765731812
30.3400001525879	11.3297462463379
30.3600006103516	-12.0599689483643
30.3799991607666	2.12181830406189
30.3999996185303	17.4863891601563
30.4200000762939	5.7940149307251
30.4400005340576	0.139454931020737
30.4599990844727	-8.09094142913818
30.4799995422363	-10.9038877487183
30.5	2.7890989780426
30.5200004577637	12.6642169952393
30.5400009155273	1.1503130197525
30.5599994659424	3.85237264633179
30.5799999237061	14.5565757751465
30.6000003814697	-24.6587734222412
30.6200008392334	20.780948638916
30.6399993896484	-0.825770139694214
30.6599998474121	14.9440479278564
30.6800003051758	18.3523693084717
30.7000007629395	-2.09618043899536
30.7199993133545	24.8528118133545
30.7399997711182	1.76273906230927
30.7600002288818	3.19877696037292
30.7800006866455	11.9740600585938
30.7999992370605	-0.23641300201416
30.8199996948242	-0.706786215305328
30.8400001525879	-8.34771060943604
30.8600006103516	14.3963432312012
30.8799991607666	21.7009811401367
30.8999996185303	25.479190826416
30.9200000762939	2.8686089515686
30.9400005340576	-20.2702026367188
30.9599990844727	7.71110963821411
30.9799995422363	1.54555916786194
31	12.8319187164307
31.0200004577637	-7.21298789978027
31.0400009155273	-10.9756860733032
31.0599994659424	9.44917774200439
31.0799999237061	-3.79040169715881
31.1000003814697	28.4914531707764
31.1200008392334	-3.84681606292725
31.1399993896484	-12.8218507766724
31.1599998474121	13.4399652481079
31.1800003051758	1.91933155059814
31.2000007629395	-11.8340759277344
31.2199993133545	-13.1872673034668
31.2399997711182	-12.6734437942505
31.2600002288818	17.5686206817627
31.2800006866455	-0.130959272384644
31.2999992370605	-7.20070266723633
31.3199996948242	9.45847225189209
31.3400001525879	1.37077498435974
31.3600006103516	-0.673584759235382
31.3799991607666	-2.62672138214111
31.3999996185303	2.55458164215088
31.4200000762939	-6.03757810592651
31.4400005340576	19.7673397064209
31.4599990844727	-7.15575504302979
31.4799995422363	-4.20226144790649
31.5	-1.11062502861023
31.5200004577637	23.737512588501
31.5400009155273	8.37489223480225
31.5599994659424	8.56288433074951
